idboleta,fac00,area,region,r004,pobreza,ingpe,r3213a,r32309a,r32309b,INTERNET_SI_NO,COMPUTADORA_SI_NO,es_outlier_ingreso,INGPE_LIMPIO,BRECHA_DIGITAL,LOG_INGPE,INGPE_ESCALADO,PC_ESCALADO
363139.0,30.029266535653342,Urbano,Oriental,Morazán,No pobre,211.21,No,No,0.0,0.0,0.0,False,211.21,1.0,5.357576350422958,0.08555677280277062,0.0
363461.0,26.748262655474274,Urbano,Oriental,Morazán,Pobreza extrema,42.625,No,Sí,1.0,0.0,1.0,False,42.625,1.0,3.7756303805225913,-0.7088030533272079,1.0
363140.0,29.373065759617532,Urbano,Oriental,Morazán,Pobreza relativa,120.25,Sí,Sí,4.0,1.0,1.0,False,120.25,0.0,4.7978545298175925,-0.34303989822242653,4.0
363141.0,30.029266535653342,Urbano,Oriental,Morazán,Pobreza relativa,104.70500000000001,No,No,0.0,0.0,0.0,False,104.70500000000001,1.0,4.660652195447096,-0.4162867677374516,0.0
363142.0,33.31027041583241,Urbano,Oriental,Morazán,Pobreza extrema,7.5,No,No,0.0,0.0,0.0,False,7.5,1.0,2.1400661634962708,-0.8743094085356518,0.0
363463.0,30.68546731168916,Urbano,Oriental,Morazán,Pobreza relativa,83.066,Sí,Sí,2.0,1.0,1.0,False,83.066,0.0,4.43160220461715,-0.51824810639526,2.0
363462.0,28.388764595563813,Urbano,Oriental,Morazán,No pobre,230.4175,Sí,Sí,2.0,1.0,1.0,False,230.4175,0.0,5.444223438520598,0.17606106654415657,2.0
363143.0,29.373065759617532,Urbano,Oriental,Morazán,No pobre,148.834,No,Sí,1.0,0.0,1.0,False,148.834,1.0,5.009528014621876,-0.20835424249920492,1.0
363144.0,28.0606642075459,Urbano,Oriental,Morazán,No pobre,307.168,Sí,Sí,1.0,1.0,1.0,False,307.168,0.0,5.730645088812771,0.537703643495777,1.0
363145.0,30.68546731168916,Urbano,Oriental,Morazán,No pobre,217.25,Sí,Sí,1.0,1.0,1.0,False,217.25,0.0,5.385641194719711,0.11401679801156775,1.0
363146.0,33.31027041583241,Urbano,Oriental,Morazán,Pobreza relativa,79.25,No,No,0.0,0.0,0.0,False,79.25,1.0,4.385146762010125,-0.5362288110635993,0.0
363147.0,28.388764595563813,Urbano,Oriental,Morazán,No pobre,428.96,Sí,Sí,3.0,1.0,1.0,False,428.96,0.0,6.063692181104862,1.111578376977536,3.0
361378.0,65.52429586162586,Rural,Oriental,Morazán,No pobre,109.53999999999999,No,No,0.0,0.0,0.0,False,109.53999999999999,1.0,4.705377446405117,-0.39350461179630364,0.0
361379.0,55.16947337028359,Rural,Oriental,Morazán,Pobreza extrema,34.14,No,No,0.0,0.0,0.0,False,34.14,1.0,3.559340082758951,-0.7487837344359239,0.0
361380.0,65.52429586162586,Rural,Oriental,Morazán,No pobre,166.42,No,No,0.0,0.0,0.0,False,166.42,1.0,5.12050562523191,-0.1254903346644522,0.0
361381.0,60.34688461595473,Rural,Oriental,Morazán,Pobreza extrema,28.89,No,No,0.0,0.0,0.0,False,28.89,1.0,3.3975239762958465,-0.773521339129001,0.0
361382.0,49.99206212461248,Rural,Oriental,Morazán,Pobreza relativa,44.435,No,No,0.0,0.0,0.0,False,44.435,1.0,3.81628273314731,-0.7002744696139758,0.0
361383.0,55.64014711989007,Rural,Oriental,Morazán,No pobre,110.05272727272727,Sí,Sí,2.0,1.0,1.0,False,110.05272727272727,0.0,4.710005109000845,-0.39108867949381093,2.0
361384.0,57.75817899311916,Rural,Oriental,Morazán,Pobreza extrema,25.21,No,No,0.0,0.0,0.0,False,25.21,1.0,3.266141017335315,-0.790861222037672,0.0
361385.0,65.52429586162586,Rural,Oriental,Morazán,Pobreza extrema,22.5,No,No,0.0,0.0,0.0,False,22.5,1.0,3.1570004211501135,-0.8036305379840032,0.0
361386.0,55.16947337028359,Rural,Oriental,Morazán,No pobre,197.8066666666667,No,No,0.0,0.0,0.0,False,197.8066666666667,1.0,5.292332828200781,0.022401275360953186,0.0
361387.0,57.75817899311916,Rural,Oriental,Morazán,No pobre,112.5,No,No,0.0,0.0,0.0,False,112.5,1.0,4.7318028369214575,-0.37955731467411163,0.0
363341.0,56.20495561941783,Rural,Oriental,Morazán,No pobre,106.0,No,Sí,3.0,0.0,1.0,False,106.0,1.0,4.672828834461906,-0.4101848252464927,3.0
361388.0,57.75817899311916,Rural,Oriental,Morazán,Pobreza relativa,82.75,No,Sí,2.0,0.0,1.0,False,82.75,1.0,4.427836170705175,-0.519737074601548,2.0
361389.0,60.34688461595473,Rural,Oriental,Morazán,Pobreza extrema,8.473333333333334,No,Sí,1.0,0.0,1.0,False,8.473333333333334,1.0,2.248480834000845,-0.8697231351576338,1.0
356196.0,40.36409515178498,Urbano,Oriental,Morazán,No pobre,255.75,Sí,No,0.0,1.0,0.0,False,255.75,1.0,5.548102848808668,0.29542589909413247,0.0
356198.0,43.66486411557959,Urbano,Oriental,Morazán,No pobre,253.66666666666666,Sí,Sí,1.0,1.0,1.0,False,253.66666666666666,0.0,5.539955500498411,0.28560938929529234,1.0
356199.0,40.36409515178498,Urbano,Oriental,Morazán,No pobre,431.42,Sí,No,0.0,1.0,0.0,False,431.42,1.0,6.069397338164404,1.1231697117480064,0.0
356201.0,45.31524859747689,Urbano,Oriental,Morazán,No pobre,617.5,No,No,0.0,0.0,0.0,False,617.5,1.0,6.427297191832543,1.9999646605647246,0.0
356202.0,44.325017908338516,Urbano,Oriental,Morazán,No pobre,293.0,Sí,Sí,1.0,1.0,1.0,False,293.0,0.0,5.683579767338681,0.4709450942973932,1.0
356203.0,50.2664020431688,Urbano,Oriental,Morazán,No pobre,298.835,Sí,Sí,1.0,1.0,1.0,False,298.835,0.0,5.703232323350719,0.49843917494198436,1.0
356204.0,45.31524859747689,Urbano,Oriental,Morazán,Pobreza relativa,107.0625,Sí,Sí,1.0,1.0,1.0,False,107.0625,0.0,4.682709763443509,-0.4051784052490842,1.0
356205.0,43.66486411557959,Urbano,Oriental,Morazán,No pobre,892.64,Sí,Sí,1.0,1.0,1.0,True,642.4237499999999,0.0,6.466803527396884,2.1174034938921675,1.0
356206.0,45.31524859747689,Urbano,Oriental,Morazán,No pobre,428.75,No,No,0.0,0.0,0.0,False,428.75,1.0,6.063203644262958,1.110588872789813,0.0
361390.0,88.89037729659134,Rural,Oriental,Morazán,No pobre,242.59333333333336,Sí,Sí,4.0,1.0,1.0,False,242.59333333333336,0.0,5.495500168192505,0.23343267641249774,4.0
361391.0,87.58191160405218,Rural,Oriental,Morazán,No pobre,213.125,No,No,0.0,0.0,0.0,False,213.125,1.0,5.366559956644284,0.09458010860986439,0.0
361392.0,89.26422463731681,Rural,Oriental,Morazán,Pobreza extrema,14.107142857142858,No,No,0.0,0.0,0.0,False,14.107142857142858,1.0,2.715167668871074,-0.8431770488879018,0.0
361393.0,87.58191160405218,Rural,Oriental,Morazán,No pobre,98.95500000000001,No,No,0.0,0.0,0.0,False,98.95500000000001,1.0,4.604720084707706,-0.44338033478225025,0.0
361394.0,82.53497250425828,Rural,Oriental,Morazán,No pobre,100.21428571428571,Sí,Sí,3.0,1.0,1.0,False,100.21428571428571,0.0,4.617239910075422,-0.4374466753164143,3.0
361396.0,81.69381598762597,Rural,Oriental,Morazán,Pobreza extrema,39.375,Sí,No,0.0,1.0,0.0,False,39.375,1.0,3.6982107815428207,-0.7241168086133986,0.0
361397.0,99.35810283690462,Rural,Oriental,Morazán,No pobre,402.5,Sí,Sí,1.0,1.0,1.0,False,402.5,0.0,6.000176487710004,0.9869008493244279,1.0
361398.0,87.58191160405218,Rural,Oriental,Morazán,No pobre,234.585,No,No,0.0,0.0,0.0,False,234.585,1.0,5.46207178251799,0.19569801274575635,0.0
361399.0,87.58191160405218,Rural,Oriental,Morazán,No pobre,250.0,No,No,0.0,0.0,0.0,False,250.0,1.0,5.5254529391317835,0.2683323320493339,0.0
361400.0,89.93714985062267,Rural,Oriental,Morazán,No pobre,148.034,Sí,Sí,1.0,1.0,1.0,False,148.034,0.0,5.0041744678340185,-0.21212378226195958,1.0
361401.0,83.6565145264347,Rural,Oriental,Morazán,Pobreza extrema,36.111666666666665,Sí,Sí,2.0,1.0,1.0,False,36.111666666666665,0.0,3.613931385588311,-0.7394933895623016,2.0
359654.0,40.93453495618257,Rural,Oriental,Morazán,No pobre,150.28,Sí,Sí,1.0,1.0,1.0,False,150.28,0.0,5.019132424350202,-0.20154079937802602,1.0
359659.0,39.833730228715105,Rural,Oriental,Morazán,Pobreza relativa,52.95,No,Sí,2.0,0.0,1.0,False,52.95,1.0,3.9880576917041437,-0.6601524307641566,2.0
359660.0,40.93453495618257,Rural,Oriental,Morazán,No pobre,179.16500000000002,No,No,0.0,0.0,0.0,False,179.16500000000002,1.0,5.1938730976745635,-0.06543685431906794,0.0
359662.0,39.833730228715105,Rural,Oriental,Morazán,No pobre,88.75,No,Sí,2.0,0.0,1.0,False,88.75,1.0,4.497028027368389,-0.4914655263808886,2.0
359663.0,41.72082404723075,Rural,Oriental,Morazán,No pobre,98.68999999999998,No,Sí,3.0,0.0,1.0,False,98.68999999999998,1.0,4.602065371034612,-0.44462899482866286,3.0
359664.0,42.76920950196167,Rural,Oriental,Morazán,No pobre,151.25,No,No,0.0,0.0,0.0,False,151.25,1.0,5.025523906590006,-0.19697023241568606,0.0
359665.0,42.76920950196167,Rural,Oriental,Morazán,Pobreza relativa,62.77666666666667,No,No,0.0,0.0,0.0,False,62.77666666666667,1.0,4.155387397228802,-0.6138499173449876,0.0
359666.0,34.122735410962484,Urbano,Oriental,Morazán,No pobre,250.0,Sí,Sí,1.0,1.0,1.0,False,250.0,0.0,5.5254529391317835,0.2683323320493339,1.0
359667.0,34.722276280633764,Urbano,Oriental,Morazán,No pobre,479.1675,Sí,No,0.0,1.0,0.0,False,479.1675,1.0,6.174135001363472,1.3481523365256627,0.0
359668.0,29.326408453592276,Urbano,Oriental,Morazán,No pobre,440.668,Sí,Sí,1.0,1.0,1.0,False,440.668,0.0,6.090558468615581,1.1667455914054494,1.0
359669.0,30.525490192934832,Urbano,Oriental,Morazán,Pobreza extrema,10.0,Sí,No,0.0,1.0,0.0,False,10.0,1.0,2.3978952727983707,-0.8625295967770437,0.0
359670.0,34.122735410962484,Urbano,Oriental,Morazán,No pobre,1663.4733333333334,Sí,Sí,1.0,1.0,1.0,True,642.4237499999999,0.0,6.466803527396884,2.1174034938921675,1.0
359867.0,34.122735410962484,Urbano,Oriental,Morazán,Pobreza relativa,100.41666666666667,Sí,Sí,1.0,1.0,1.0,False,100.41666666666667,0.0,4.619237443199527,-0.4364930715073841,1.0
359671.0,31.125031062606105,Urbano,Oriental,Morazán,No pobre,736.0625,Sí,Sí,2.0,1.0,1.0,True,642.4237499999999,0.0,6.466803527396884,2.1174034938921675,2.0
359672.0,32.92365367161993,Urbano,Oriental,Morazán,No pobre,140.86166666666668,Sí,Sí,2.0,1.0,1.0,False,140.86166666666668,0.0,4.954852404377326,-0.2459192768766222,2.0
359673.0,29.326408453592276,Urbano,Oriental,Morazán,Pobreza relativa,111.875,No,No,0.0,0.0,0.0,False,111.875,1.0,4.726281011737149,-0.38250226761376366,0.0
359674.0,29.326408453592276,Urbano,Oriental,Morazán,No pobre,159.80666666666667,Sí,No,0.0,1.0,0.0,False,159.80666666666667,1.0,5.080202815255268,-0.15665186336989007,0.0
359675.0,32.92365367161993,Urbano,Oriental,Morazán,No pobre,325.875,Sí,No,0.0,1.0,0.0,False,325.875,1.0,5.7895778348191875,0.6258496189230897,0.0
359676.0,33.64310271522547,Urbano,Oriental,Morazán,No pobre,284.55,Sí,No,0.0,1.0,0.0,False,284.55,1.0,5.654417145110872,0.43112933055329783,0.0
359677.0,31.72457193227738,Urbano,Oriental,Morazán,No pobre,166.98666666666665,Sí,Sí,2.0,1.0,1.0,False,166.98666666666665,0.0,5.1238846111743195,-0.1228202439991677,2.0
359868.0,34.122735410962484,Urbano,Oriental,Morazán,No pobre,230.14,No,No,0.0,0.0,0.0,False,230.14,1.0,5.443023587547295,0.17475350743895104,0.0
357931.0,61.88911832660938,Rural,Oriental,Morazán,No pobre,169.21875,Sí,Sí,4.0,1.0,1.0,False,169.21875,0.0,5.137084374583948,-0.11230283540069036,4.0
357932.0,70.210677873536,Rural,Oriental,Morazán,Pobreza relativa,73.44,No,No,0.0,0.0,0.0,False,73.44,1.0,4.30999343177405,-0.5636050935906046,0.0
357933.0,61.88911832660938,Rural,Oriental,Morazán,Pobreza relativa,66.0675,No,No,0.0,0.0,0.0,False,66.0675,1.0,4.205699574927595,-0.5983437584667398,0.0
357934.0,63.55343023599471,Rural,Oriental,Morazán,Pobreza extrema,40.998000000000005,No,Sí,3.0,0.0,1.0,False,40.998000000000005,1.0,3.7376219981019267,-0.7164693548197102,3.0
357935.0,61.88911832660938,Rural,Oriental,Morazán,No pobre,179.64749999999998,No,No,0.0,0.0,0.0,False,179.64749999999998,1.0,5.196547618582861,-0.06316335064965677,0.0
358126.0,53.567558779682756,Rural,Oriental,Morazán,No pobre,179.0,No,No,0.0,0.0,0.0,False,179.0,1.0,5.19295685089021,-0.06621432189513617,0.0
357937.0,53.567558779682756,Rural,Oriental,Morazán,No pobre,280.0,Sí,No,0.0,1.0,0.0,False,280.0,1.0,5.638354669333745,0.40969007315263106,0.0
357939.0,59.115265144300494,Rural,Oriental,Morazán,No pobre,144.72,No,No,0.0,0.0,0.0,False,144.72,1.0,4.981686972140363,-0.22773910072917045,0.0
357941.0,59.115265144300494,Rural,Oriental,Morazán,No pobre,96.27833333333332,No,No,0.0,0.0,0.0,False,96.27833333333332,1.0,4.5775762853956525,-0.4559925865718001,0.0
357942.0,59.115265144300494,Rural,Oriental,Morazán,No pobre,115.41666666666667,Sí,Sí,1.0,1.0,1.0,False,115.41666666666667,0.0,4.757175709468962,-0.36581420095573547,1.0
361402.0,51.51728860667448,Rural,Oriental,Morazán,No pobre,131.0,Sí,Sí,1.0,1.0,1.0,False,131.0,0.0,4.882801922586371,-0.2923867076604117,1.0
361403.0,61.18662830069267,Rural,Oriental,Morazán,No pobre,650.83,No,No,0.0,0.0,0.0,True,642.4237499999999,1.0,6.466803527396884,2.1174034938921675,0.0
361404.0,52.4842225760763,Rural,Oriental,Morazán,No pobre,252.468,Sí,Sí,1.0,1.0,1.0,False,252.468,0.0,5.535237582321598,0.27996136221743173,1.0
361405.0,53.934623530179024,Rural,Oriental,Morazán,No pobre,95.41499999999999,Sí,No,0.0,1.0,0.0,False,95.41499999999999,1.0,4.568661791171568,-0.4600605482324394,0.0
363344.0,56.35195845368358,Rural,Oriental,Morazán,No pobre,203.3066666666667,Sí,No,0.0,1.0,0.0,False,203.3066666666667,1.0,5.319622133041866,0.048316861229891005,0.0
361406.0,50.3086211449222,Rural,Oriental,Morazán,No pobre,130.7275,No,Sí,1.0,0.0,1.0,False,130.7275,1.0,4.880735394848636,-0.2936707071421,1.0
361407.0,53.934623530179024,Rural,Oriental,Morazán,No pobre,500.835,Sí,No,0.0,1.0,0.0,False,500.835,1.0,6.218271380403926,1.4502479650375188,0.0
361408.0,53.934623530179024,Rural,Oriental,Morazán,No pobre,123.125,No,Sí,1.0,0.0,1.0,False,123.125,1.0,4.821289122365337,-0.3294931147000272,1.0
361410.0,61.18662830069267,Rural,Oriental,Morazán,No pobre,90.0,No,No,0.0,0.0,0.0,False,90.0,1.0,4.51085950651685,-0.48557562050158454,0.0
361411.0,57.56062591543586,Rural,Oriental,Morazán,Pobreza relativa,65.0,Sí,Sí,1.0,1.0,1.0,False,65.0,0.0,4.189654742026425,-0.6033737380876655,1.0
361412.0,56.35195845368358,Rural,Oriental,Morazán,Pobreza extrema,19.333333333333332,No,No,0.0,0.0,0.0,False,19.333333333333332,1.0,3.0122615755052013,-0.8185516328782401,0.0
363343.0,51.51728860667448,Rural,Oriental,Morazán,Pobreza relativa,49.653333333333336,No,Sí,4.0,0.0,1.0,False,49.653333333333336,1.0,3.925005039651315,-0.6756860758698411,4.0
361413.0,52.89862284867708,Rural,Oriental,Morazán,Pobreza extrema,34.667142857142856,No,No,0.0,0.0,0.0,False,34.667142857142856,1.0,3.574229896839517,-0.7462998769851088,0.0
363342.0,56.35195845368358,Rural,Oriental,Morazán,No pobre,97.33333333333333,Sí,No,0.0,1.0,0.0,False,97.33333333333333,1.0,4.58836306767171,-0.45102150600966745,0.0
363148.0,91.4992698441551,Rural,Oriental,Morazán,No pobre,350.01,No,No,0.0,0.0,0.0,False,350.01,1.0,5.860814713088523,0.7395719216406922,0.0
363149.0,77.03961507236642,Rural,Oriental,Morazán,No pobre,411.10999999999996,Sí,Sí,1.0,1.0,1.0,False,411.10999999999996,0.0,6.021290304005223,1.027470521021074,1.0
363150.0,80.65452876531359,Rural,Oriental,Morazán,No pobre,160.625,Sí,No,0.0,1.0,0.0,False,160.625,1.0,5.085278837092021,-0.1527959383209057,0.0
363151.0,80.65452876531359,Rural,Oriental,Morazán,No pobre,149.5825,No,Sí,1.0,0.0,1.0,False,149.5825,1.0,5.014511106754604,-0.20482736685867764,1.0
363152.0,80.65452876531359,Rural,Oriental,Morazán,Pobreza relativa,65.125,No,Sí,2.0,0.0,1.0,False,65.125,1.0,4.191546890178463,-0.6027847474997351,2.0
363153.0,86.07689930473435,Rural,Oriental,Morazán,No pobre,309.06499999999994,Sí,Sí,1.0,1.0,1.0,False,309.06499999999994,0.0,5.7367819529193085,0.5466421646582086,1.0
363464.0,91.4992698441551,Rural,Oriental,Morazán,No pobre,554.8399999999999,No,No,0.0,0.0,0.0,False,554.8399999999999,1.0,6.32048048305274,1.7047154586469706,0.0
363154.0,77.03961507236642,Rural,Oriental,Morazán,Pobreza extrema,40.416666666666664,No,Sí,2.0,0.0,1.0,False,40.416666666666664,1.0,3.7236833763086286,-0.7192085537139785,2.0
363155.0,77.03961507236642,Rural,Oriental,Morazán,No pobre,130.13666666666666,No,Sí,1.0,0.0,1.0,False,130.13666666666666,1.0,4.876240036384218,-0.2964546693210511,1.0
363156.0,80.65452876531359,Rural,Oriental,Morazán,No pobre,375.8125,Sí,Sí,1.0,1.0,1.0,False,375.8125,0.0,5.931747716249625,0.8611513588012865,1.0
363157.0,80.65452876531359,Rural,Oriental,Morazán,No pobre,523.79,Sí,Sí,2.0,1.0,1.0,False,523.79,0.0,6.262998182570284,1.5584101966050583,2.0
363159.0,91.4992698441551,Rural,Oriental,Morazán,No pobre,885.7500000000001,No,No,0.0,0.0,0.0,True,642.4237499999999,1.0,6.466803527396884,2.1174034938921675,0.0
368447.0,86.51274302249917,Rural,Oriental,Morazán,No pobre,856.25,Sí,No,0.0,1.0,0.0,True,642.4237499999999,1.0,6.466803527396884,2.1174034938921675,0.0
368448.0,99.95223810179967,Rural,Oriental,Morazán,No pobre,133.0,Sí,No,0.0,1.0,0.0,False,133.0,1.0,4.897839799950911,-0.2829628582535252,0.0
368675.0,106.67198564144995,Rural,Oriental,Morazán,No pobre,313.3325,Sí,Sí,2.0,1.0,1.0,False,313.3325,0.0,5.750451342848366,0.5667503033301527,2.0
368450.0,95.4724064086995,Rural,Oriental,Morazán,No pobre,254.0,Sí,Sí,1.0,1.0,1.0,False,254.0,0.0,5.541263545158426,0.28718003086310684,1.0
368451.0,104.43206979489983,Rural,Oriental,Morazán,Pobreza relativa,58.333333333333336,No,No,0.0,0.0,0.0,False,58.333333333333336,1.0,4.083171261623976,-0.6347865694439537,0.0
368452.0,86.51274302249917,Rural,Oriental,Morazán,No pobre,227.0,Sí,No,0.0,1.0,0.0,False,227.0,1.0,5.429345628954441,0.15995806387013933,0.0
368453.0,102.64013711765978,Rural,Oriental,Morazán,No pobre,100.532,No,Sí,1.0,0.0,1.0,False,100.532,1.0,4.620374019730364,-0.43594962952492033,1.0
368454.0,86.51274302249917,Rural,Oriental,Morazán,No pobre,342.96000000000004,No,No,0.0,0.0,0.0,False,342.96000000000004,1.0,5.840525371542696,0.7063528524814175,0.0
368455.0,99.95223810179967,Rural,Oriental,Morazán,No pobre,212.5,No,No,0.0,0.0,0.0,False,212.5,1.0,5.363636832668679,0.09163515567021237,0.0
368456.0,104.43206979489983,Rural,Oriental,Morazán,No pobre,350.0,Sí,Sí,2.0,1.0,1.0,False,350.0,0.0,5.860786223465865,0.7395248023936578,2.0
368457.0,99.95223810179967,Rural,Oriental,Morazán,Pobreza relativa,82.0,No,Sí,1.0,0.0,1.0,False,82.0,1.0,4.418840607796598,-0.5232710181291305,1.0
368458.0,99.95223810179967,Rural,Oriental,Morazán,No pobre,465.41499999999996,No,No,0.0,0.0,0.0,False,465.41499999999996,1.0,6.145075795754113,1.2833515920415592,0.0
368676.0,104.43206979489983,Rural,Oriental,Morazán,Pobreza relativa,74.66666666666667,No,No,0.0,0.0,0.0,False,74.66666666666667,1.0,4.326337728813293,-0.5578251326210475,0.0
363160.0,37.26523437556981,Urbano,Oriental,Morazán,No pobre,366.8975,Sí,Sí,4.0,1.0,1.0,False,366.8975,0.0,5.907804366762824,0.8191445500700899,4.0
363161.0,35.229430763169546,Urbano,Oriental,Morazán,Pobreza relativa,68.77,No,Sí,1.0,0.0,1.0,False,68.77,1.0,4.245204117951145,-0.5856097819556845,1.0
363162.0,38.622436783836655,Urbano,Oriental,Morazán,Pobreza extrema,5.833333333333333,No,Sí,1.0,0.0,1.0,False,5.833333333333333,1.0,1.9218125974762528,-0.8821626163747238,1.0
363163.0,38.622436783836655,Urbano,Oriental,Morazán,Pobreza relativa,110.44666666666667,No,Sí,1.0,0.0,1.0,False,110.44666666666667,1.0,4.713546150606375,-0.38923246673184836,1.0
363164.0,33.19362715076928,Urbano,Oriental,Morazán,Pobreza extrema,60.25,Sí,Sí,3.0,1.0,1.0,False,60.25,0.0,4.114963849424837,-0.6257553804290209,3.0
363165.0,33.19362715076928,Urbano,Oriental,Morazán,No pobre,565.085,Sí,Sí,2.0,1.0,1.0,False,565.085,0.0,6.338744243606239,1.7529891272337472,2.0
363166.0,35.90803196730297,Urbano,Oriental,Morazán,No pobre,170.0533333333333,Sí,Sí,1.0,1.0,1.0,False,170.0533333333333,0.0,5.141975398713029,-0.10837034157527511,1.0
363167.0,35.90803196730297,Urbano,Oriental,Morazán,No pobre,253.19666666666663,Sí,Sí,1.0,1.0,1.0,False,253.19666666666663,0.0,5.538108245635021,0.2833947846846739,1.0
363168.0,35.229430763169546,Urbano,Oriental,Morazán,Pobreza extrema,46.730000000000004,Sí,Sí,1.0,1.0,1.0,False,46.730000000000004,0.0,3.8655601310178054,-0.6894606024195734,1.0
363169.0,33.19362715076928,Urbano,Oriental,Morazán,No pobre,147.27666666666667,No,No,0.0,0.0,0.0,False,147.27666666666667,1.0,4.9990798980370466,-0.21569227990403386,0.0
363170.0,38.622436783836655,Urbano,Oriental,Morazán,No pobre,338.30333333333334,Sí,No,0.0,1.0,0.0,False,338.30333333333334,1.0,5.826894495889683,0.6844109897790501,0.0
363171.0,33.19362715076928,Urbano,Oriental,Morazán,No pobre,216.66666666666666,Sí,No,0.0,1.0,0.0,False,216.66666666666666,1.0,5.382964840608321,0.11126817526789248,0.0
363465.0,35.90803196730297,Urbano,Oriental,Morazán,No pobre,357.3333333333333,Sí,Sí,2.0,1.0,1.0,False,357.3333333333333,0.0,5.881463651893654,0.7740789168855748,2.0
361414.0,52.873224583507586,Rural,Oriental,Morazán,No pobre,233.33333333333334,No,No,0.0,0.0,0.0,False,233.33333333333334,1.0,5.456744603142555,0.18980025365861325,0.0
361415.0,52.873224583507586,Rural,Oriental,Morazán,Pobreza relativa,83.33,Sí,Sí,1.0,1.0,1.0,False,83.33,0.0,4.43473767358655,-0.517004158273551,1.0
361416.0,63.82482033369666,Rural,Oriental,Morazán,No pobre,171.25,Sí,Sí,1.0,1.0,1.0,False,171.25,0.0,5.148946909893768,-0.10273173834682128,1.0
361417.0,61.086921396149386,Rural,Oriental,Morazán,Pobreza extrema,15.585,No,No,0.0,0.0,0.0,False,15.585,1.0,2.8084986723990157,-0.8362134973083132,0.0
361418.0,61.086921396149386,Rural,Oriental,Morazán,No pobre,243.91749999999996,No,Sí,1.0,0.0,1.0,False,243.91749999999996,1.0,5.500921419142991,0.23967205004064016,1.0
361420.0,61.086921396149386,Rural,Oriental,Morazán,No pobre,280.4866666666667,Sí,Sí,1.0,1.0,1.0,False,280.4866666666667,0.0,5.640085081153059,0.41198320984164016,1.0
361421.0,58.34902245860211,Rural,Oriental,Morazán,Pobreza relativa,83.5,Sí,No,0.0,1.0,0.0,False,83.5,1.0,4.436751534363128,-0.5162031310739655,0.0
361423.0,65.1937698024703,Rural,Oriental,Morazán,No pobre,217.9375,Sí,Sí,1.0,1.0,1.0,False,217.9375,0.0,5.3887863009577055,0.11725624624518498,1.0
361424.0,52.873224583507586,Rural,Oriental,Morazán,No pobre,155.66666666666666,Sí,Sí,1.0,1.0,1.0,False,155.66666666666666,0.0,5.054120406035994,-0.17615923164214514,1.0
361425.0,69.30061820879119,Rural,Oriental,Morazán,No pobre,3006.08,No,No,0.0,0.0,0.0,True,642.4237499999999,1.0,6.466803527396884,2.1174034938921675,0.0
348988.0,26.524344613193804,Urbano,Oriental,Morazán,No pobre,466.67,Sí,No,0.0,1.0,0.0,False,466.67,1.0,6.147762918992699,1.2892650575443807,0.0
348990.0,23.626289228065755,Urbano,Oriental,Morazán,Pobreza relativa,112.5,No,No,0.0,0.0,0.0,False,112.5,1.0,4.7318028369214575,-0.37955731467411163,0.0
348992.0,26.524344613193804,Urbano,Oriental,Morazán,No pobre,186.45749999999998,No,No,0.0,0.0,0.0,False,186.45749999999998,1.0,5.233552153051027,-0.031075143419208296,0.0
348993.0,24.78551138211698,Urbano,Oriental,Morazán,No pobre,460.0,Sí,Sí,1.0,1.0,1.0,False,460.0,0.0,6.133398042996649,1.2578365197724142,1.0
348994.0,26.524344613193804,Urbano,Oriental,Morazán,No pobre,487.5,No,No,0.0,0.0,0.0,False,487.5,1.0,6.191339471482838,1.3874144491171032,0.0
348996.0,26.524344613193804,Urbano,Oriental,Morazán,No pobre,772.5,Sí,Sí,1.0,1.0,1.0,True,642.4237499999999,0.0,6.466803527396884,2.1174034938921675,1.0
348997.0,29.422399998321854,Urbano,Oriental,Morazán,Pobreza relativa,80.0,No,No,0.0,0.0,0.0,False,80.0,1.0,4.394449154672439,-0.5326948675360169,0.0
348998.0,26.524344613193804,Urbano,Oriental,Morazán,No pobre,190.52,Sí,Sí,2.0,1.0,1.0,False,190.52,0.0,5.2549922418096635,-0.011932949311469999,2.0
348999.0,25.558326151484454,Urbano,Oriental,Morazán,No pobre,529.6666666666666,No,Sí,3.0,0.0,1.0,False,529.6666666666666,1.0,6.2741340777362185,1.5861006074456263,3.0
361426.0,23.415920947941046,Urbano,Oriental,Morazán,Pobreza relativa,112.625,Sí,Sí,2.0,1.0,1.0,False,112.625,0.0,4.732903552497643,-0.3789683240861812,2.0
361429.0,24.76905710202657,Urbano,Oriental,Morazán,Pobreza relativa,130.59666666666666,Sí,Sí,4.0,1.0,1.0,False,130.59666666666666,0.0,4.8797416892897765,-0.2942871839574671,4.0
361430.0,24.76905710202657,Urbano,Oriental,Morazán,No pobre,409.7925,Sí,No,0.0,1.0,0.0,False,409.7925,1.0,6.018088220828345,1.0212625602242877,0.0
361431.0,22.062784793855517,Urbano,Oriental,Morazán,No pobre,343.75,No,No,0.0,0.0,0.0,False,343.75,1.0,5.842819516673411,0.7100752729971376,0.0
361432.0,24.76905710202657,Urbano,Oriental,Morazán,No pobre,568.415,Sí,Sí,1.0,1.0,1.0,False,568.415,0.0,6.344609518016447,1.7686798364962129,1.0
361433.0,22.062784793855517,Urbano,Oriental,Morazán,No pobre,150.0,Sí,No,0.0,1.0,0.0,False,150.0,1.0,5.017279836814924,-0.2028601382949901,0.0
